event_id,event_type,target_type,target_id,start,end,severity,payload
SCN_WE_EDGE_ROAD_NODE_040_NODE_074_20251008,road_block,edge,EDGE_ROAD_NODE_040_NODE_074,2025-10-08,2025-10-09,0.6170272628176591,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_025_NODE_044_20251008,road_block,edge,EDGE_ROAD_NODE_025_NODE_044,2025-10-08,2025-10-09,0.9093484687070624,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_033_NODE_040_20251008,road_block,edge,EDGE_ROAD_NODE_033_NODE_040,2025-10-08,2025-10-09,0.8539321524725979,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_069_NODE_095_20251008,road_block,edge,EDGE_ROAD_NODE_069_NODE_095,2025-10-08,2025-10-10,0.9633343460735014,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_080_NODE_099_20251008,road_block,edge,EDGE_ROAD_NODE_080_NODE_099,2025-10-08,2025-10-10,0.9520592461288424,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_031_NODE_088_20251008,road_block,edge,EDGE_ROAD_NODE_031_NODE_088,2025-10-08,2025-10-10,0.8413576276698236,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_056_NODE_083_20251008,road_block,edge,EDGE_ROAD_NODE_056_NODE_083,2025-10-08,2025-10-10,0.8894149967249109,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_071_NODE_095_20251008,road_block,edge,EDGE_ROAD_NODE_071_NODE_095,2025-10-08,2025-10-09,0.6620224059602888,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_091_NODE_096_20251010,weather_shutdown,edge,EDGE_AIR_NODE_091_NODE_096,2025-10-10,2025-10-12,0.987744721519352,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_023_NODE_093_20251010,weather_shutdown,edge,EDGE_AIR_NODE_023_NODE_093,2025-10-10,2025-10-12,0.675660346537953,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_062_NODE_073_20251010,weather_shutdown,edge,EDGE_AIR_NODE_062_NODE_073,2025-10-10,2025-10-11,0.6930303513758249,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_061_NODE_099_20251010,weather_shutdown,edge,EDGE_AIR_NODE_061_NODE_099,2025-10-10,2025-10-11,0.8182418077556413,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_000_NODE_075_20251010,weather_shutdown,edge,EDGE_AIR_NODE_000_NODE_075,2025-10-10,2025-10-12,0.722224051987904,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_039_NODE_051_20251010,weather_shutdown,edge,EDGE_AIR_NODE_039_NODE_051,2025-10-10,2025-10-11,0.656046693020218,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_020_NODE_091_20251010,weather_shutdown,edge,EDGE_AIR_NODE_020_NODE_091,2025-10-10,2025-10-12,0.6801438965296397,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_031_NODE_066_20251010,weather_shutdown,edge,EDGE_AIR_NODE_031_NODE_066,2025-10-10,2025-10-11,0.6956470734893561,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_003_NODE_012_20251010,weather_shutdown,edge,EDGE_AIR_NODE_003_NODE_012,2025-10-10,2025-10-12,0.7046950414627683,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_010_NODE_042_20251010,weather_shutdown,edge,EDGE_AIR_NODE_010_NODE_042,2025-10-10,2025-10-11,0.9586324627299445,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_025_NODE_079_20251010,weather_shutdown,edge,EDGE_AIR_NODE_025_NODE_079,2025-10-10,2025-10-12,0.770090948539697,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_052_NODE_077_20251010,weather_shutdown,edge,EDGE_AIR_NODE_052_NODE_077,2025-10-10,2025-10-12,0.7475900484518909,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_049_NODE_091_20251010,weather_shutdown,edge,EDGE_AIR_NODE_049_NODE_091,2025-10-10,2025-10-12,0.959618498296294,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_006_NODE_048_20251011,weather_shutdown,edge,EDGE_AIR_NODE_006_NODE_048,2025-10-11,2025-10-12,0.7505919185117733,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_000_NODE_075_20251011,weather_shutdown,edge,EDGE_AIR_NODE_000_NODE_075,2025-10-11,2025-10-12,0.6475820054182058,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_048_NODE_057_20251011,weather_shutdown,edge,EDGE_AIR_NODE_048_NODE_057,2025-10-11,2025-10-13,0.6164329447831821,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_044_NODE_093_20251011,weather_shutdown,edge,EDGE_AIR_NODE_044_NODE_093,2025-10-11,2025-10-13,0.6175159036090343,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_039_NODE_087_20251011,weather_shutdown,edge,EDGE_AIR_NODE_039_NODE_087,2025-10-11,2025-10-13,0.9584081199371167,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_005_NODE_083_20251011,weather_shutdown,edge,EDGE_AIR_NODE_005_NODE_083,2025-10-11,2025-10-13,0.7093452802897369,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_006_NODE_034_20251011,weather_shutdown,edge,EDGE_AIR_NODE_006_NODE_034,2025-10-11,2025-10-13,0.9385793587472877,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_025_NODE_044_20251011,weather_shutdown,edge,EDGE_AIR_NODE_025_NODE_044,2025-10-11,2025-10-12,0.9043952988917505,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_005_NODE_093_20251011,weather_shutdown,edge,EDGE_AIR_NODE_005_NODE_093,2025-10-11,2025-10-12,0.8811695875057364,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_069_NODE_095_20251011,weather_shutdown,edge,EDGE_AIR_NODE_069_NODE_095,2025-10-11,2025-10-13,0.6595856211295008,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_019_NODE_061_20251011,weather_shutdown,edge,EDGE_AIR_NODE_019_NODE_061,2025-10-11,2025-10-13,0.7407364634569465,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_015_NODE_054_20251011,weather_shutdown,edge,EDGE_AIR_NODE_015_NODE_054,2025-10-11,2025-10-13,0.6626016301042984,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_009_NODE_075_20251011,weather_shutdown,edge,EDGE_AIR_NODE_009_NODE_075,2025-10-11,2025-10-12,0.6348232668090397,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_053_NODE_063_20251012,road_block,edge,EDGE_ROAD_NODE_053_NODE_063,2025-10-12,2025-10-14,0.6401042903872597,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_088_NODE_091_20251012,road_block,edge,EDGE_ROAD_NODE_088_NODE_091,2025-10-12,2025-10-14,0.8853879282590671,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_008_NODE_074_20251012,road_block,edge,EDGE_ROAD_NODE_008_NODE_074,2025-10-12,2025-10-14,0.979167135220852,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_030_NODE_042_20251012,road_block,edge,EDGE_ROAD_NODE_030_NODE_042,2025-10-12,2025-10-14,0.9853874243701728,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_038_NODE_098_20251012,road_block,edge,EDGE_ROAD_NODE_038_NODE_098,2025-10-12,2025-10-13,0.9289221883659279,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_059_NODE_063_20251012,road_block,edge,EDGE_ROAD_NODE_059_NODE_063,2025-10-12,2025-10-13,0.8328704567413256,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_037_NODE_079_20251012,road_block,edge,EDGE_ROAD_NODE_037_NODE_079,2025-10-12,2025-10-14,0.6784620394622561,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_020_NODE_031_20251012,road_block,edge,EDGE_ROAD_NODE_020_NODE_031,2025-10-12,2025-10-14,0.6322611704876369,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_028_NODE_051_20251012,road_block,edge,EDGE_ROAD_NODE_028_NODE_051,2025-10-12,2025-10-13,0.6418607849628158,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_013_NODE_058_20251012,road_block,edge,EDGE_ROAD_NODE_013_NODE_058,2025-10-12,2025-10-14,0.7073697148953509,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_006_NODE_057_20251012,road_block,edge,EDGE_ROAD_NODE_006_NODE_057,2025-10-12,2025-10-14,0.8933632619722551,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_041_NODE_064_20251012,road_block,edge,EDGE_ROAD_NODE_041_NODE_064,2025-10-12,2025-10-14,0.8843256244356439,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_011_NODE_043_20251012,road_block,edge,EDGE_ROAD_NODE_011_NODE_043,2025-10-12,2025-10-13,0.9178037081949821,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_031_NODE_056_20251012,road_block,edge,EDGE_ROAD_NODE_031_NODE_056,2025-10-12,2025-10-13,0.7478568803890462,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_019_NODE_092_20251012,road_block,edge,EDGE_ROAD_NODE_019_NODE_092,2025-10-12,2025-10-14,0.7362710065931413,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_016_NODE_086_20251012,road_block,edge,EDGE_ROAD_NODE_016_NODE_086,2025-10-12,2025-10-13,0.6460151526161337,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_066_NODE_091_20251012,road_block,edge,EDGE_ROAD_NODE_066_NODE_091,2025-10-12,2025-10-14,0.9477732953861429,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_004_NODE_025_20251012,road_block,edge,EDGE_ROAD_NODE_004_NODE_025,2025-10-12,2025-10-14,0.7269007719683511,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_031_NODE_091_20251012,road_block,edge,EDGE_ROAD_NODE_031_NODE_091,2025-10-12,2025-10-13,0.9210350071006408,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_015_NODE_088_20251012,road_block,edge,EDGE_ROAD_NODE_015_NODE_088,2025-10-12,2025-10-14,0.9084113180072124,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_043_NODE_069_20251012,road_block,edge,EDGE_ROAD_NODE_043_NODE_069,2025-10-12,2025-10-14,0.6518619476047103,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_007_NODE_099_20251012,road_block,edge,EDGE_ROAD_NODE_007_NODE_099,2025-10-12,2025-10-13,0.6438124844647101,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_014_NODE_094_20251012,road_block,edge,EDGE_ROAD_NODE_014_NODE_094,2025-10-12,2025-10-13,0.7687976118855341,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_086_NODE_096_20251012,road_block,edge,EDGE_ROAD_NODE_086_NODE_096,2025-10-12,2025-10-13,0.9629950622328574,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_032_NODE_076_20251012,road_block,edge,EDGE_ROAD_NODE_032_NODE_076,2025-10-12,2025-10-13,0.8101830791362647,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_019_NODE_061_20251012,road_block,edge,EDGE_ROAD_NODE_019_NODE_061,2025-10-12,2025-10-14,0.7745134670227848,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_075_NODE_089_20251012,road_block,edge,EDGE_ROAD_NODE_075_NODE_089,2025-10-12,2025-10-13,0.689174792174154,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_056_NODE_091_20251012,road_block,edge,EDGE_ROAD_NODE_056_NODE_091,2025-10-12,2025-10-14,0.7806490753789742,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_005_NODE_044_20251012,road_block,edge,EDGE_ROAD_NODE_005_NODE_044,2025-10-12,2025-10-14,0.8597914261960222,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_061_NODE_099_20251012,road_block,edge,EDGE_ROAD_NODE_061_NODE_099,2025-10-12,2025-10-14,0.62870925529934,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_000_NODE_010_20251012,road_block,edge,EDGE_ROAD_NODE_000_NODE_010,2025-10-12,2025-10-13,0.7250010856032648,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_084_NODE_086_20251012,road_block,edge,EDGE_ROAD_NODE_084_NODE_086,2025-10-12,2025-10-14,0.7613349558964466,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_045_NODE_064_20251012,road_block,edge,EDGE_ROAD_NODE_045_NODE_064,2025-10-12,2025-10-14,0.804632894403992,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_069_NODE_073_20251012,road_block,edge,EDGE_ROAD_NODE_069_NODE_073,2025-10-12,2025-10-13,0.7514165945281728,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_023_NODE_088_20251012,road_block,edge,EDGE_ROAD_NODE_023_NODE_088,2025-10-12,2025-10-13,0.832683838198019,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_054_NODE_072_20251014,weather_shutdown,edge,EDGE_AIR_NODE_054_NODE_072,2025-10-14,2025-10-16,0.9314427181803261,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_049_NODE_083_20251014,weather_shutdown,edge,EDGE_AIR_NODE_049_NODE_083,2025-10-14,2025-10-16,0.7485340645808526,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_061_NODE_068_20251014,weather_shutdown,edge,EDGE_AIR_NODE_061_NODE_068,2025-10-14,2025-10-15,0.7139146537792893,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_045_NODE_069_20251014,weather_shutdown,edge,EDGE_AIR_NODE_045_NODE_069,2025-10-14,2025-10-16,0.7359974445333384,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_083_NODE_091_20251014,weather_shutdown,edge,EDGE_AIR_NODE_083_NODE_091,2025-10-14,2025-10-15,0.9437877142027963,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_044_NODE_093_20251014,weather_shutdown,edge,EDGE_AIR_NODE_044_NODE_093,2025-10-14,2025-10-15,0.9010766799003564,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_091_NODE_096_20251014,weather_shutdown,edge,EDGE_AIR_NODE_091_NODE_096,2025-10-14,2025-10-16,0.9589724065956509,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_098_NODE_099_20251014,weather_shutdown,edge,EDGE_AIR_NODE_098_NODE_099,2025-10-14,2025-10-15,0.761955962491092,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_040_NODE_074_20251014,weather_shutdown,edge,EDGE_AIR_NODE_040_NODE_074,2025-10-14,2025-10-15,0.6006047543924087,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_070_NODE_087_20251014,weather_shutdown,edge,EDGE_AIR_NODE_070_NODE_087,2025-10-14,2025-10-15,0.6244634798790902,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_066_NODE_091_20251014,weather_shutdown,edge,EDGE_AIR_NODE_066_NODE_091,2025-10-14,2025-10-15,0.6390397183215858,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_006_NODE_048_20251014,weather_shutdown,edge,EDGE_AIR_NODE_006_NODE_048,2025-10-14,2025-10-16,0.9298863923654959,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_061_NODE_092_20251014,weather_shutdown,edge,EDGE_AIR_NODE_061_NODE_092,2025-10-14,2025-10-16,0.6092402437826121,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_020_NODE_091_20251015,weather_shutdown,edge,EDGE_AIR_NODE_020_NODE_091,2025-10-15,2025-10-17,0.8195250640339025,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_052_NODE_077_20251015,weather_shutdown,edge,EDGE_AIR_NODE_052_NODE_077,2025-10-15,2025-10-17,0.6285382334130124,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_039_NODE_051_20251015,weather_shutdown,edge,EDGE_AIR_NODE_039_NODE_051,2025-10-15,2025-10-17,0.7516401208223052,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_031_NODE_088_20251015,weather_shutdown,edge,EDGE_AIR_NODE_031_NODE_088,2025-10-15,2025-10-17,0.7349608542141157,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_038_NODE_092_20251015,weather_shutdown,edge,EDGE_AIR_NODE_038_NODE_092,2025-10-15,2025-10-17,0.658477619478046,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_046_NODE_064_20251015,weather_shutdown,edge,EDGE_AIR_NODE_046_NODE_064,2025-10-15,2025-10-17,0.7497393887681245,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_043_NODE_071_20251015,weather_shutdown,edge,EDGE_AIR_NODE_043_NODE_071,2025-10-15,2025-10-17,0.9309943861457598,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_045_NODE_069_20251015,weather_shutdown,edge,EDGE_AIR_NODE_045_NODE_069,2025-10-15,2025-10-16,0.7449238134974007,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_043_NODE_058_20251015,weather_shutdown,edge,EDGE_AIR_NODE_043_NODE_058,2025-10-15,2025-10-16,0.8883161566683051,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_012_NODE_028_20251015,weather_shutdown,edge,EDGE_AIR_NODE_012_NODE_028,2025-10-15,2025-10-16,0.7923370768045218,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_098_NODE_099_20251015,weather_shutdown,edge,EDGE_AIR_NODE_098_NODE_099,2025-10-15,2025-10-16,0.9449353837039838,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_040_NODE_074_20251015,weather_shutdown,edge,EDGE_AIR_NODE_040_NODE_074,2025-10-15,2025-10-17,0.7654743703368792,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_059_NODE_097_20251015,weather_shutdown,edge,EDGE_AIR_NODE_059_NODE_097,2025-10-15,2025-10-16,0.72564158563529,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_014_NODE_099_20251016,weather_shutdown,edge,EDGE_AIR_NODE_014_NODE_099,2025-10-16,2025-10-18,0.9120863519109939,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_015_NODE_031_20251016,weather_shutdown,edge,EDGE_AIR_NODE_015_NODE_031,2025-10-16,2025-10-18,0.6263481725904496,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_029_NODE_099_20251016,weather_shutdown,edge,EDGE_AIR_NODE_029_NODE_099,2025-10-16,2025-10-17,0.799751711378075,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_038_NODE_075_20251016,weather_shutdown,edge,EDGE_AIR_NODE_038_NODE_075,2025-10-16,2025-10-17,0.7738685899713167,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_010_NODE_022_20251016,weather_shutdown,edge,EDGE_AIR_NODE_010_NODE_022,2025-10-16,2025-10-17,0.821988689156169,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_079_NODE_087_20251016,weather_shutdown,edge,EDGE_AIR_NODE_079_NODE_087,2025-10-16,2025-10-17,0.853575833774177,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_006_NODE_065_20251016,weather_shutdown,edge,EDGE_AIR_NODE_006_NODE_065,2025-10-16,2025-10-17,0.7684521191460215,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_066_NODE_091_20251016,weather_shutdown,edge,EDGE_AIR_NODE_066_NODE_091,2025-10-16,2025-10-17,0.7066636518736154,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_083_NODE_091_20251016,weather_shutdown,edge,EDGE_AIR_NODE_083_NODE_091,2025-10-16,2025-10-18,0.8062316236900082,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_043_NODE_071_20251016,weather_shutdown,edge,EDGE_AIR_NODE_043_NODE_071,2025-10-16,2025-10-17,0.8626183681241002,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_019_NODE_068_20251016,weather_shutdown,edge,EDGE_AIR_NODE_019_NODE_068,2025-10-16,2025-10-17,0.7847081874045986,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_049_NODE_096_20251016,weather_shutdown,edge,EDGE_AIR_NODE_049_NODE_096,2025-10-16,2025-10-18,0.8424779861421209,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_011_NODE_018_20251016,weather_shutdown,edge,EDGE_AIR_NODE_011_NODE_018,2025-10-16,2025-10-18,0.6660267503250065,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_006_NODE_034_20251017,weather_shutdown,edge,EDGE_AIR_NODE_006_NODE_034,2025-10-17,2025-10-19,0.6314469209364447,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_021_NODE_038_20251017,weather_shutdown,edge,EDGE_AIR_NODE_021_NODE_038,2025-10-17,2025-10-18,0.8267498619862371,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_056_NODE_091_20251017,weather_shutdown,edge,EDGE_AIR_NODE_056_NODE_091,2025-10-17,2025-10-19,0.7508009460637696,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_053_NODE_098_20251017,weather_shutdown,edge,EDGE_AIR_NODE_053_NODE_098,2025-10-17,2025-10-18,0.6456371837521984,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_049_NODE_083_20251017,weather_shutdown,edge,EDGE_AIR_NODE_049_NODE_083,2025-10-17,2025-10-19,0.964247568199539,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_056_NODE_083_20251017,weather_shutdown,edge,EDGE_AIR_NODE_056_NODE_083,2025-10-17,2025-10-18,0.7407201295671124,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_048_NODE_057_20251017,weather_shutdown,edge,EDGE_AIR_NODE_048_NODE_057,2025-10-17,2025-10-19,0.7930260436148352,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_005_NODE_023_20251017,weather_shutdown,edge,EDGE_AIR_NODE_005_NODE_023,2025-10-17,2025-10-19,0.8631990134054606,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_004_NODE_024_20251017,weather_shutdown,edge,EDGE_AIR_NODE_004_NODE_024,2025-10-17,2025-10-19,0.9186932263810104,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_003_NODE_092_20251017,weather_shutdown,edge,EDGE_AIR_NODE_003_NODE_092,2025-10-17,2025-10-19,0.7117486970838007,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_045_NODE_084_20251017,weather_shutdown,edge,EDGE_AIR_NODE_045_NODE_084,2025-10-17,2025-10-19,0.8167241270753253,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_061_NODE_068_20251017,weather_shutdown,edge,EDGE_AIR_NODE_061_NODE_068,2025-10-17,2025-10-18,0.8454423555405195,"{""closed"": true}"
SCN_WE_EDGE_AIR_NODE_033_NODE_074_20251017,weather_shutdown,edge,EDGE_AIR_NODE_033_NODE_074,2025-10-17,2025-10-18,0.7440256822657169,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_066_NODE_091_20251018,road_block,edge,EDGE_ROAD_NODE_066_NODE_091,2025-10-18,2025-10-19,0.951899392923707,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_000_NODE_009_20251018,road_block,edge,EDGE_ROAD_NODE_000_NODE_009,2025-10-18,2025-10-19,0.7217073481282986,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_091_NODE_096_20251018,road_block,edge,EDGE_ROAD_NODE_091_NODE_096,2025-10-18,2025-10-19,0.9686993799845763,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_043_NODE_058_20251018,road_block,edge,EDGE_ROAD_NODE_043_NODE_058,2025-10-18,2025-10-19,0.887709432410793,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_063_NODE_085_20251018,road_block,edge,EDGE_ROAD_NODE_063_NODE_085,2025-10-18,2025-10-20,0.82364949171416,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_006_NODE_048_20251018,road_block,edge,EDGE_ROAD_NODE_006_NODE_048,2025-10-18,2025-10-19,0.754126689600058,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_061_NODE_092_20251018,road_block,edge,EDGE_ROAD_NODE_061_NODE_092,2025-10-18,2025-10-19,0.993660676415252,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_007_NODE_067_20251018,road_block,edge,EDGE_ROAD_NODE_007_NODE_067,2025-10-18,2025-10-19,0.7164776806149105,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_029_NODE_080_20251018,road_block,edge,EDGE_ROAD_NODE_029_NODE_080,2025-10-18,2025-10-19,0.7374698935749905,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_035_NODE_063_20251018,road_block,edge,EDGE_ROAD_NODE_035_NODE_063,2025-10-18,2025-10-20,0.6989150593803106,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_076_NODE_087_20251018,road_block,edge,EDGE_ROAD_NODE_076_NODE_087,2025-10-18,2025-10-19,0.780787475963389,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_015_NODE_017_20251018,road_block,edge,EDGE_ROAD_NODE_015_NODE_017,2025-10-18,2025-10-19,0.7266749230216691,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_019_NODE_068_20251018,road_block,edge,EDGE_ROAD_NODE_019_NODE_068,2025-10-18,2025-10-20,0.9662677645968518,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_003_NODE_012_20251018,road_block,edge,EDGE_ROAD_NODE_003_NODE_012,2025-10-18,2025-10-19,0.8721250364707547,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_003_NODE_092_20251018,road_block,edge,EDGE_ROAD_NODE_003_NODE_092,2025-10-18,2025-10-20,0.8580487963668988,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_026_NODE_042_20251018,road_block,edge,EDGE_ROAD_NODE_026_NODE_042,2025-10-18,2025-10-19,0.6266456121748342,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_045_NODE_073_20251018,road_block,edge,EDGE_ROAD_NODE_045_NODE_073,2025-10-18,2025-10-20,0.6019337976758053,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_028_NODE_051_20251018,road_block,edge,EDGE_ROAD_NODE_028_NODE_051,2025-10-18,2025-10-19,0.9421475732588727,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_010_NODE_042_20251018,road_block,edge,EDGE_ROAD_NODE_010_NODE_042,2025-10-18,2025-10-20,0.7795004475930982,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_001_NODE_081_20251018,road_block,edge,EDGE_ROAD_NODE_001_NODE_081,2025-10-18,2025-10-19,0.9729109555437734,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_006_NODE_034_20251018,road_block,edge,EDGE_ROAD_NODE_006_NODE_034,2025-10-18,2025-10-20,0.8739173223455561,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_008_NODE_059_20251018,road_block,edge,EDGE_ROAD_NODE_008_NODE_059,2025-10-18,2025-10-20,0.7657217015707725,"{""closed"": true}"
SCN_WE_EDGE_ROAD_NODE_074_NODE_085_20251018,road_block,edge,EDGE_ROAD_NODE_074_NODE_085,2025-10-18,2025-10-19,0.7701560293536921,"{""closed"": true}"
