from_node,to_node,cost
NODE_049,NODE_088,10207.785481555917
NODE_049,NODE_089,21467.982505793738
NODE_049,NODE_090,20004.998295958645
NODE_049,NODE_091,6312.619911854548
NODE_049,NODE_092,26622.63921616731
NODE_049,NODE_093,18252.111880567896
NODE_049,NODE_094,36479.13711871789
NODE_049,NODE_095,11209.525567388062
NODE_049,NODE_096,1025.6641541221802
NODE_049,NODE_097,41965.62710320773
NODE_049,NODE_098,29985.883191802408
NODE_049,NODE_099,34090.35096113093
NODE_050,NODE_051,21828.330583468156
NODE_050,NODE_052,3809.079520134729
NODE_050,NODE_053,42832.69604878436
NODE_050,NODE_054,28088.98070241557
NODE_050,NODE_055,28839.254427272346
NODE_050,NODE_056,17399.456491464152
NODE_050,NODE_057,36992.02618489244
NODE_050,NODE_058,15719.85664589576
NODE_050,NODE_059,53348.47156740479
NODE_050,NODE_060,42429.0192307818
NODE_050,NODE_061,37372.436817966074
NODE_050,NODE_062,6783.195564822712
NODE_050,NODE_063,50894.259542165666
NODE_050,NODE_064,5466.492765732688
NODE_050,NODE_065,36323.0936031045
NODE_050,NODE_066,20525.00837188483
NODE_050,NODE_067,42620.11422855263
NODE_050,NODE_068,36413.30742908253
NODE_050,NODE_069,12930.896062473512
NODE_050,NODE_070,25897.700757041843
NODE_050,NODE_071,18833.148392407526
NODE_050,NODE_072,22472.067773304003
NODE_050,NODE_073,11309.11944109607
NODE_050,NODE_074,48347.6945795089
NODE_050,NODE_075,27008.49627853687
NODE_050,NODE_076,25820.30490083278
NODE_050,NODE_077,586.7446115469581
NODE_050,NODE_078,9199.851267772308
NODE_050,NODE_079,25479.636560775794
NODE_050,NODE_080,41509.670374126
NODE_050,NODE_081,36194.00865717924
NODE_050,NODE_082,34513.376440520544
NODE_050,NODE_083,14415.834733896007
NODE_050,NODE_084,11627.418867580052
NODE_050,NODE_085,51776.66396776515
NODE_050,NODE_086,8952.385197071828
NODE_050,NODE_087,24276.2405821904
NODE_050,NODE_088,19876.583060348723
NODE_050,NODE_089,28479.465864485894
NODE_050,NODE_090,27462.293152765706
NODE_050,NODE_091,15981.417490647356
NODE_050,NODE_092,32565.305475646946
NODE_050,NODE_093,27434.981489336693
NODE_050,NODE_094,42421.803378197525
NODE_050,NODE_095,17152.191826867696
NODE_050,NODE_096,10208.533762890977
NODE_050,NODE_097,49422.92196001479
NODE_050,NODE_098,35928.54945128205
NODE_050,NODE_099,40033.01722061056
NODE_051,NODE_052,18175.79193462201
NODE_051,NODE_053,24049.9271368184
NODE_051,NODE_054,34232.88408738437
NODE_051,NODE_055,26816.359965365446
NODE_051,NODE_056,23543.359876432958
NODE_051,NODE_057,20419.77268353705
NODE_051,NODE_058,11093.200630897647
NODE_051,NODE_059,34565.702655438836
NODE_051,NODE_060,25856.765729426406
NODE_051,NODE_061,18589.667906000122
NODE_051,NODE_062,15045.135018645446
NODE_051,NODE_063,32111.490630199703
NODE_051,NODE_064,16518.37868902405
NODE_051,NODE_065,21088.705265324996
NODE_051,NODE_066,26668.911756853635
NODE_051,NODE_067,23837.34531658668
NODE_051,NODE_068,17630.53851711658
NODE_051,NODE_069,8897.434520994644
NODE_051,NODE_070,14554.523959186208
NODE_051,NODE_071,4543.727068721981
NODE_051,NODE_072,26592.285504881158
NODE_051,NODE_073,10519.211142372085
NODE_051,NODE_074,31775.4410781535
NODE_051,NODE_075,7376.428258955426
NODE_051,NODE_076,14477.128102977145
NODE_051,NODE_077,21241.5859719212
NODE_051,NODE_078,20558.43267280322
NODE_051,NODE_079,14136.459762920162
NODE_051,NODE_080,22726.901462160044
NODE_051,NODE_081,24850.83185932361
NODE_051,NODE_082,28328.468995804047
NODE_051,NODE_083,18536.052465473163
NODE_051,NODE_084,13314.95400493103
NODE_051,NODE_085,35204.41046640975
NODE_051,NODE_086,14390.57398372375
NODE_051,NODE_087,12933.063784334765
NODE_051,NODE_088,26020.48644531753
NODE_051,NODE_089,6995.284794854857
NODE_051,NODE_090,16119.116354910073
NODE_051,NODE_091,22125.320875616162
NODE_051,NODE_092,13782.536563680995
NODE_051,NODE_093,25412.087027429792
NODE_051,NODE_094,23639.034466231577
NODE_051,NODE_095,4676.13875660046
NODE_051,NODE_096,16911.3284781107
NODE_051,NODE_097,32850.6684586594
NODE_051,NODE_098,17145.780539316096
NODE_051,NODE_099,21250.248308644612
NODE_052,NODE_053,39180.1573999382
NODE_052,NODE_054,24279.901182280846
NODE_052,NODE_055,25030.174907137618
NODE_052,NODE_056,13590.376971329426
NODE_052,NODE_057,33182.94666475771
NODE_052,NODE_058,11910.777125761031
NODE_052,NODE_059,49557.967346559155
NODE_052,NODE_060,38619.939710647064
NODE_052,NODE_061,33719.89816911992
NODE_052,NODE_062,3130.656915976563
NODE_052,NODE_063,47241.72089331951
NODE_052,NODE_064,1657.4132455979588
NODE_052,NODE_065,32514.014082969763
NODE_052,NODE_066,16715.928851750105
NODE_052,NODE_067,38967.57557970648
NODE_052,NODE_068,32760.76878023638
NODE_052,NODE_069,9278.357413627364
NODE_052,NODE_070,22088.62123690711
NODE_052,NODE_071,15180.609743561377
NODE_052,NODE_072,18662.988253169275
NODE_052,NODE_073,7656.5807922499225
NODE_052,NODE_074,44538.61505937416
NODE_052,NODE_075,23355.95762969072
NODE_052,NODE_076,22011.225380698048
NODE_052,NODE_077,3668.4813225840207
NODE_052,NODE_078,5390.771747637579
NODE_052,NODE_079,21670.557040641062
NODE_052,NODE_080,37857.13172527985
NODE_052,NODE_081,32384.92913704451
NODE_052,NODE_082,30704.296920385816
NODE_052,NODE_083,10606.755213761278
NODE_052,NODE_084,7974.880218733903
NODE_052,NODE_085,47967.58444763041
NODE_052,NODE_086,5143.3056769371
NODE_052,NODE_087,20467.161062055668
NODE_052,NODE_088,16067.503540213997
NODE_052,NODE_089,24826.927215639742
NODE_052,NODE_090,23653.213632630974
NODE_052,NODE_091,12172.337970512628
NODE_052,NODE_092,28912.766826800795
NODE_052,NODE_093,23625.901969201965
NODE_052,NODE_094,38769.26472935137
NODE_052,NODE_095,13499.653178021548
NODE_052,NODE_096,6399.454242756248
NODE_052,NODE_097,45613.842439880056
NODE_052,NODE_098,32276.010802435892
NODE_052,NODE_099,36380.47857176441
NODE_053,NODE_054,54557.2617147012
NODE_053,NODE_055,43850.753675583575
NODE_053,NODE_056,43867.73750374978
NODE_053,NODE_057,26890.796200421883
NODE_053,NODE_058,32583.29947298733
NODE_053,NODE_059,10515.775518620436
NODE_053,NODE_060,21453.803154532525
NODE_053,NODE_061,14402.130656352143
NODE_053,NODE_062,36049.500483961645
NODE_053,NODE_063,8061.563493381302
NODE_053,NODE_064,37522.74415434025
NODE_053,NODE_065,27559.72878220983
NODE_053,NODE_066,46993.28938417046
NODE_053,NODE_067,16422.895313927045
NODE_053,NODE_068,15373.907807180054
NODE_053,NODE_069,29901.79998631084
NODE_053,NODE_070,30608.935275981643
NODE_053,NODE_071,26033.82591081167
NODE_053,NODE_072,44329.68133495293
NODE_053,NODE_073,31523.576607688283
NODE_053,NODE_074,15535.127805805429
NODE_053,NODE_075,16787.12626641603
NODE_053,NODE_076,29450.23029198411
NODE_053,NODE_077,42245.951437237396
NODE_053,NODE_078,41562.79813811942
NODE_053,NODE_079,31170.85347313829
NODE_053,NODE_080,15312.451459500411
NODE_053,NODE_081,34869.279860157876
NODE_053,NODE_082,42717.352015648845
NODE_053,NODE_083,38860.43009278998
NODE_053,NODE_084,34319.319470247225
NODE_053,NODE_085,12106.15841754918
NODE_053,NODE_086,35394.93944903995
NODE_053,NODE_087,29967.457494552895
NODE_053,NODE_088,46344.86407263435
NODE_053,NODE_089,17295.22074338594
NODE_053,NODE_090,27808.242040051184
NODE_053,NODE_091,42449.69850293298
NODE_053,NODE_092,11616.828406401633
NODE_053,NODE_093,42446.48073764792
NODE_053,NODE_094,16224.584463571942
NODE_053,NODE_095,26076.200979655114
NODE_053,NODE_096,37915.6939434269
NODE_053,NODE_097,15803.112781171694
NODE_053,NODE_098,6904.146597502307
NODE_053,NODE_099,13835.79830598498
NODE_054,NODE_055,15118.83823190732
NODE_054,NODE_056,10689.524210951418
NODE_054,NODE_057,36619.516060382484
NODE_054,NODE_058,23139.68345648673
NODE_054,NODE_059,52994.53674218393
NODE_054,NODE_060,42056.50910627184
NODE_054,NODE_061,49097.00248388291
NODE_054,NODE_062,22677.19973395367
NODE_054,NODE_063,59749.24821145331
NODE_054,NODE_064,22622.487936682886
NODE_054,NODE_065,36421.32945902796
NODE_054,NODE_066,11426.155708383696
NODE_054,NODE_067,54344.67989446947
NODE_054,NODE_068,48137.87309499937
NODE_054,NODE_069,25408.412926616646
NODE_054,NODE_070,26866.116306547017
NODE_054,NODE_071,29689.157018662394
NODE_054,NODE_072,10847.683955518496
NODE_054,NODE_073,23786.636305239204
NODE_054,NODE_074,47975.18445499894
NODE_054,NODE_075,38733.01055726427
NODE_054,NODE_076,26813.91545481444
NODE_054,NODE_077,27810.326528324647
NODE_054,NODE_078,28916.902828993527
NODE_054,NODE_079,24066.455157586664
NODE_054,NODE_080,53234.23604004284
NODE_054,NODE_081,31159.70114040884
NODE_054,NODE_082,20792.96024515552
NODE_054,NODE_083,15696.831621911215
NODE_054,NODE_084,25082.246943112466
NODE_054,NODE_085,51404.15384325519
NODE_054,NODE_086,19915.273463887537
NODE_054,NODE_087,25269.85113617206
NODE_054,NODE_088,8212.397642066848
NODE_054,NODE_089,37262.04097131525
NODE_054,NODE_090,28455.903706747366
NODE_054,NODE_091,12107.563211768216
NODE_054,NODE_092,44289.87114156378
NODE_054,NODE_093,13714.565293971667
NODE_054,NODE_094,54146.36904411436
NODE_054,NODE_095,29629.70869101083
NODE_054,NODE_096,17880.446939524598
NODE_054,NODE_097,49050.411835504834
NODE_054,NODE_098,47653.11511719888
NODE_054,NODE_099,51757.5828865274
NODE_055,NODE_056,13609.996805829172
NODE_055,NODE_057,24309.223704346463
NODE_055,NODE_058,19712.7139945071
NODE_055,NODE_059,40684.24438614791
NODE_055,NODE_060,29746.21675023582
NODE_055,NODE_061,38390.494444765296
NODE_055,NODE_062,23913.401428834448
NODE_055,NODE_063,47438.95585541729
NODE_055,NODE_064,23372.76166153966
NODE_055,NODE_065,24111.037102991944
NODE_055,NODE_066,13846.273354458233
NODE_055,NODE_067,43638.17185535185
NODE_055,NODE_068,37431.36505588175
NODE_055,NODE_069,26644.61462149743
NODE_055,NODE_070,15539.504691659162
NODE_055,NODE_071,26262.187556682766
NODE_055,NODE_072,6839.954458135
NODE_055,NODE_073,25022.838000119988
NODE_055,NODE_074,35664.89209896292
NODE_055,NODE_075,28026.502518146655
NODE_055,NODE_076,15487.30383992659
NODE_055,NODE_077,28560.60025318142
NODE_055,NODE_078,29667.1765538503
NODE_055,NODE_079,12739.84354269881
NODE_055,NODE_080,42527.72800092522
NODE_055,NODE_081,18849.408784372823
NODE_055,NODE_082,8482.667889119502
NODE_055,NODE_083,14423.41969337634
NODE_055,NODE_084,26318.44863799325
NODE_055,NODE_085,39093.86148721917
NODE_055,NODE_086,21151.47515876832
NODE_055,NODE_087,13943.239521284208
NODE_055,NODE_088,11551.09837717661
NODE_055,NODE_089,26555.532932197635
NODE_055,NODE_090,17129.292091859515
NODE_055,NODE_091,15028.03580664597
NODE_055,NODE_092,33583.363102446165
NODE_055,NODE_093,1404.2729379356533
NODE_055,NODE_094,43439.86100499675
NODE_055,NODE_095,28347.578908552216
NODE_055,NODE_096,18630.72066438137
NODE_055,NODE_097,36740.11947946881
NODE_055,NODE_098,36946.60707808127
NODE_055,NODE_099,41051.074847409785
NODE_056,NODE_057,34222.33791602001
NODE_056,NODE_058,12450.159245535313
NODE_056,NODE_059,50597.35859782146
NODE_056,NODE_060,39659.33096190937
NODE_056,NODE_061,38407.478272931505
NODE_056,NODE_062,11987.675523002246
NODE_056,NODE_063,51929.30099713109
NODE_056,NODE_064,11932.963725731468
NODE_056,NODE_065,33553.40533423207
NODE_056,NODE_066,3125.551880420678
NODE_056,NODE_067,43655.15568351806
NODE_056,NODE_068,37448.34888404796
NODE_056,NODE_069,14718.888715665224
NODE_056,NODE_070,23128.012488169414
NODE_056,NODE_071,18999.63280771098
NODE_056,NODE_072,7188.27048792618
NODE_056,NODE_073,13097.11209428778
NODE_056,NODE_074,45578.00631063647
NODE_056,NODE_075,28043.486346312857
NODE_056,NODE_076,23075.811636436836
NODE_056,NODE_077,17120.80231737323
NODE_056,NODE_078,18227.37861804211
NODE_056,NODE_079,20328.35133920906
NODE_056,NODE_080,42544.71182909143
NODE_056,NODE_081,29650.85971433069
NODE_056,NODE_082,19284.11881907737
NODE_056,NODE_083,5007.3074109597965
NODE_056,NODE_084,14392.722732161044
NODE_056,NODE_085,49006.97569889272
NODE_056,NODE_086,9225.749252936115
NODE_056,NODE_087,21531.747317794456
NODE_056,NODE_088,2477.126568884571
NODE_056,NODE_089,26572.516760363837
NODE_056,NODE_090,24717.799888369762
NODE_056,NODE_091,1418.0390008167979
NODE_056,NODE_092,33600.34693061237
NODE_056,NODE_093,12205.723867893517
NODE_056,NODE_094,43456.844833162955
NODE_056,NODE_095,18940.184480059408
NODE_056,NODE_096,7190.922728573178
NODE_056,NODE_097,46653.23369114236
NODE_056,NODE_098,36963.590906247475
NODE_056,NODE_099,41068.058675575994
NODE_057,NODE_058,23586.855033169933
NODE_057,NODE_059,16375.020681801445
NODE_057,NODE_060,5436.993045889357
NODE_057,NODE_061,25259.449401249854
NODE_057,NODE_062,31465.05367848223
NODE_057,NODE_063,23129.732151070824
NODE_057,NODE_064,31525.53341915975
NODE_057,NODE_065,668.9325817879471
NODE_057,NODE_066,35011.09752272301
NODE_057,NODE_067,30507.12681183641
NODE_057,NODE_068,24300.320012366312
NODE_057,NODE_069,28960.83337210684
NODE_057,NODE_070,11094.325427850601
NODE_057,NODE_071,24963.49975225903
NODE_057,NODE_072,27112.757778879124
NODE_057,NODE_073,30026.99707095673
NODE_057,NODE_074,11355.668394616452
NODE_057,NODE_075,14895.457474631216
NODE_057,NODE_076,12084.12475025527
NODE_057,NODE_077,36713.372010801504
NODE_057,NODE_078,37819.94831147039
NODE_057,NODE_079,13893.986576810952
NODE_057,NODE_080,29396.682957409776
NODE_057,NODE_081,7978.483659735994
NODE_057,NODE_082,15826.555815226962
NODE_057,NODE_083,29251.87653932242
NODE_057,NODE_084,32822.73993351567
NODE_057,NODE_085,14784.6377828727
NODE_057,NODE_086,28039.64098782061
NODE_057,NODE_087,12715.785602702044
NODE_057,NODE_088,31745.211347135442
NODE_057,NODE_089,13424.487888682193
NODE_057,NODE_090,10442.136498322343
NODE_057,NODE_091,32841.144949465415
NODE_057,NODE_092,20452.318058930727
NODE_057,NODE_093,22904.95076641081
NODE_057,NODE_094,30308.815961481305
NODE_057,NODE_095,25095.91144013751
NODE_057,NODE_096,30560.39548220756
NODE_057,NODE_097,12430.895775122348
NODE_057,NODE_098,23815.562034565824
NODE_057,NODE_099,27920.029803894344
NODE_058,NODE_059,39961.875714971386
NODE_058,NODE_060,29023.848079059295
NODE_058,NODE_061,27123.040242169052
NODE_058,NODE_062,10192.884139485548
NODE_058,NODE_063,40644.86296636863
NODE_058,NODE_064,10253.363880163071
NODE_058,NODE_065,22917.92245138199
NODE_058,NODE_066,15575.711125955992
NODE_058,NODE_067,32370.717652755608
NODE_058,NODE_068,26163.91085328551
NODE_058,NODE_069,7688.663833110164
NODE_058,NODE_070,12492.529605319336
NODE_058,NODE_071,6549.473562175665
NODE_058,NODE_072,15499.084873983515
NODE_058,NODE_073,8754.827531960053
NODE_058,NODE_074,34942.52342778639
NODE_058,NODE_075,16759.09970273985
NODE_058,NODE_076,12415.133749110275
NODE_058,NODE_077,15441.20247180483
NODE_058,NODE_078,16547.77877247371
NODE_058,NODE_079,12074.46540905329
NODE_058,NODE_080,31260.273798328973
NODE_058,NODE_081,22788.837505456737
NODE_058,NODE_082,25386.836007755293
NODE_058,NODE_083,7442.8518345755165
NODE_058,NODE_084,11550.570394518996
NODE_058,NODE_085,38371.49281604264
NODE_058,NODE_086,6767.4714488239315
NODE_058,NODE_087,10871.069430467893
NODE_058,NODE_088,14927.285814419884
NODE_058,NODE_089,15520.10621087829
NODE_058,NODE_090,14057.122001043203
NODE_058,NODE_091,11032.120244718515
NODE_058,NODE_092,22315.908899849925
NODE_058,NODE_093,18308.441056571442
NODE_058,NODE_094,32172.406802400503
NODE_058,NODE_095,8634.864914045116
NODE_058,NODE_096,9288.22594321088
NODE_058,NODE_097,36017.75080829229
NODE_058,NODE_098,25679.152875485022
NODE_058,NODE_099,29783.62064481354
NODE_059,NODE_060,10938.027635912087
NODE_059,NODE_061,24917.90617497258
NODE_059,NODE_062,46565.27600258207
NODE_059,NODE_063,6754.711469269379
NODE_059,NODE_064,47900.5541009612
NODE_059,NODE_065,17043.953263589392
NODE_059,NODE_066,51386.11820452444
NODE_059,NODE_067,26938.670832547483
NODE_059,NODE_068,25889.68332580049
NODE_059,NODE_069,40417.575504931265
NODE_059,NODE_070,27469.346109652044
NODE_059,NODE_071,36549.6014294321
NODE_059,NODE_072,43487.778460680565
NODE_059,NODE_073,42039.35212630871
NODE_059,NODE_074,5019.352287184992
NODE_059,NODE_075,27302.90178503646
NODE_059,NODE_076,28459.145432056714
NODE_059,NODE_077,52761.72695585782
NODE_059,NODE_078,52078.57365673984
NODE_059,NODE_079,30269.007258612393
NODE_059,NODE_080,25828.22697812085
NODE_059,NODE_081,24353.50434153744
NODE_059,NODE_082,32201.576497028407
NODE_059,NODE_083,45626.89722112387
NODE_059,NODE_084,44835.09498886765
NODE_059,NODE_085,1590.3828989287442
NODE_059,NODE_086,44414.66166962206
NODE_059,NODE_087,29090.806284503487
NODE_059,NODE_088,48120.23202893688
NODE_059,NODE_089,27810.996262006374
NODE_059,NODE_090,26817.157180123788
NODE_059,NODE_091,49216.16563126687
NODE_059,NODE_092,22132.603925022067
NODE_059,NODE_093,39279.97144821226
NODE_059,NODE_094,26740.359982192378
NODE_059,NODE_095,36591.976498275544
NODE_059,NODE_096,46935.41616400901
NODE_059,NODE_097,5287.3372625512575
NODE_059,NODE_098,17419.922116122743
NODE_059,NODE_099,24351.573824605417
NODE_060,NODE_061,30696.44244713921
NODE_060,NODE_062,36902.04672437158
NODE_060,NODE_063,17692.739105181467
NODE_060,NODE_064,36962.52646504911
NODE_060,NODE_065,6105.925627677304
NODE_060,NODE_066,40448.090568612366
NODE_060,NODE_067,35944.11985772577
NODE_060,NODE_068,29737.313058255666
NODE_060,NODE_069,34397.8264179962
NODE_060,NODE_070,16531.318473739957
NODE_060,NODE_071,30400.49279814838
NODE_060,NODE_072,32549.750824768482
NODE_060,NODE_073,35463.99011684609
NODE_060,NODE_074,5918.675348727095
NODE_060,NODE_075,20332.45052052057
NODE_060,NODE_076,17521.117796144626
NODE_060,NODE_077,42150.36505669086
NODE_060,NODE_078,43256.94135735975
NODE_060,NODE_079,19330.97962270031
NODE_060,NODE_080,34833.67600329914
NODE_060,NODE_081,13415.476705625351
NODE_060,NODE_082,21263.548861116316
NODE_060,NODE_083,34688.86958521178
NODE_060,NODE_084,38259.73297940503
NODE_060,NODE_085,9347.644736983342
NODE_060,NODE_086,33476.63403370997
NODE_060,NODE_087,18152.7786485914
NODE_060,NODE_088,37182.204393024804
NODE_060,NODE_089,18861.480934571548
NODE_060,NODE_090,15879.1295442117
NODE_060,NODE_091,38278.13799535478
NODE_060,NODE_092,25889.31110482008
NODE_060,NODE_093,28341.943812300167
NODE_060,NODE_094,35745.80900737066
NODE_060,NODE_095,30532.904486026862
NODE_060,NODE_096,35997.38852809692
NODE_060,NODE_097,6993.902729232992
NODE_060,NODE_098,28357.94975203483
NODE_060,NODE_099,33357.0228497837
NODE_061,NODE_062,30589.241253143366
NODE_061,NODE_063,22463.694149733445
NODE_061,NODE_064,32062.48492352197
NODE_061,NODE_065,25928.381983037798
NODE_061,NODE_066,41533.03015335217
NODE_061,NODE_067,7148.956250108128
NODE_061,NODE_068,971.7771508279118
NODE_061,NODE_069,24441.540755492562
NODE_061,NODE_070,25148.676045163364
NODE_061,NODE_071,20573.56667999339
NODE_061,NODE_072,38869.42210413465
NODE_061,NODE_073,26063.317376870003
NODE_061,NODE_074,29937.258462157573
NODE_061,NODE_075,11326.86703559775
NODE_061,NODE_076,23989.97106116583
NODE_061,NODE_077,36785.69220641912
NODE_061,NODE_078,36102.53890730114
NODE_061,NODE_079,25710.59424232001
NODE_061,NODE_080,6068.140095871377
NODE_061,NODE_081,33237.933060985844
NODE_061,NODE_082,38922.6210817812
NODE_061,NODE_083,33400.170861971696
NODE_061,NODE_084,28859.06023942895
NODE_061,NODE_085,26508.289073901327
NODE_061,NODE_086,29934.68021822167
NODE_061,NODE_087,24507.198263734615
NODE_061,NODE_088,40884.604841816064
NODE_061,NODE_089,11834.96151256766
NODE_061,NODE_090,22347.982809232904
NODE_061,NODE_091,36989.439272114694
NODE_061,NODE_092,4807.131342319128
NODE_061,NODE_093,36986.221506829635
NODE_061,NODE_094,6980.273099942907
NODE_061,NODE_095,20615.941748836834
NODE_061,NODE_096,32455.43471260862
NODE_061,NODE_097,30205.24343752384
NODE_061,NODE_098,7497.9840588498355
NODE_061,NODE_099,4591.486942355944
NODE_062,NODE_063,44111.06397734294
NODE_062,NODE_064,1473.2436703786045
NODE_062,NODE_065,30796.12109669428
NODE_062,NODE_066,15113.227403422925
NODE_062,NODE_067,35836.91866372991
NODE_062,NODE_068,29630.111864259816
NODE_062,NODE_069,6147.7004976508015
NODE_062,NODE_070,20370.72825063163
NODE_062,NODE_071,12049.952827584813
NODE_062,NODE_072,17546.214774866105
NODE_062,NODE_073,4525.923876273359
NODE_062,NODE_074,42820.72207309868
NODE_062,NODE_075,20225.300713714158
NODE_062,NODE_076,20293.332394422567
NODE_062,NODE_077,6196.450953275753
NODE_062,NODE_078,7767.658562689245
NODE_062,NODE_079,19952.66405436558
NODE_062,NODE_080,34726.47480930328
NODE_062,NODE_081,30667.03615076903
NODE_062,NODE_082,29587.523442082645
NODE_062,NODE_083,9489.98173545811
NODE_062,NODE_084,4844.22330275734
NODE_062,NODE_085,46249.69146135493
NODE_062,NODE_086,3425.412690661617
NODE_062,NODE_087,18749.268075780186
NODE_062,NODE_088,14464.802091886817
NODE_062,NODE_089,21696.270299663178
NODE_062,NODE_090,21935.320646355492
NODE_062,NODE_091,10569.636522185448
NODE_062,NODE_092,25782.10991082423
NODE_062,NODE_093,22509.128490898795
NODE_062,NODE_094,35638.60781337481
NODE_062,NODE_095,10368.996262044986
NODE_062,NODE_096,5282.68076445308
NODE_062,NODE_097,43895.949453604575
NODE_062,NODE_098,29145.35388645933
NODE_062,NODE_099,33249.82165578785
NODE_063,NODE_064,45584.30764772155
NODE_063,NODE_065,23798.66473285877
NODE_063,NODE_066,55054.852877551755
NODE_063,NODE_067,24484.45880730835
NODE_063,NODE_068,23435.471300561352
NODE_063,NODE_069,37963.36347969214
NODE_063,NODE_070,34224.05757892143
NODE_063,NODE_071,34095.38940419297
NODE_063,NODE_072,50242.48992994995
NODE_063,NODE_073,39585.140101069584
NODE_063,NODE_074,11774.063756454372
NODE_063,NODE_075,24848.68975979733
NODE_063,NODE_076,35213.85690132609
NODE_063,NODE_077,50307.514930618694
NODE_063,NODE_078,49624.36163150072
NODE_063,NODE_079,37023.71872788178
NODE_063,NODE_080,23374.014952881713
NODE_063,NODE_081,31108.215810806818
NODE_063,NODE_082,38956.28796629779
NODE_063,NODE_083,46921.99358617128
NODE_063,NODE_084,42380.88296362852
NODE_063,NODE_085,8345.094368198124
NODE_063,NODE_086,43456.50294242125
NODE_063,NODE_087,35845.51775377287
NODE_063,NODE_088,54406.42756601565
NODE_063,NODE_089,25356.78423676724
NODE_063,NODE_090,33571.86864939317
NODE_063,NODE_091,50511.26199631428
NODE_063,NODE_092,19678.39189978293
NODE_063,NODE_093,46034.68291748164
NODE_063,NODE_094,24286.147956953246
NODE_063,NODE_095,34137.76447303641
NODE_063,NODE_096,45977.2574368082
NODE_063,NODE_097,12042.048731820636
NODE_063,NODE_098,14965.710090883607
NODE_063,NODE_099,21897.36179936628
NODE_064,NODE_065,30856.600837371807
NODE_064,NODE_066,15058.515606152145
NODE_064,NODE_067,37310.162334108514
NODE_064,NODE_068,31103.355534638416
NODE_064,NODE_069,7620.944168029406
NODE_064,NODE_070,20431.207991309155
NODE_064,NODE_071,13523.196497963418
NODE_064,NODE_072,17005.575007571315
NODE_064,NODE_073,5999.167546651964
NODE_064,NODE_074,42881.201813776206
NODE_064,NODE_075,21698.54438409276
NODE_064,NODE_076,20353.812135100092
NODE_064,NODE_077,5187.83859164176
NODE_064,NODE_078,6294.41489231064
NODE_064,NODE_079,20013.143795043106
NODE_064,NODE_080,36199.718479681884
NODE_064,NODE_081,30727.515891446554
NODE_064,NODE_082,29046.883674787852
NODE_064,NODE_083,8949.34196816332
NODE_064,NODE_084,6317.4669731359445
NODE_064,NODE_085,46310.171202032456
NODE_064,NODE_086,3485.8924313391403
NODE_064,NODE_087,18809.74781645771
NODE_064,NODE_088,14410.090294616037
NODE_064,NODE_089,23169.51397004178
NODE_064,NODE_090,21995.800387033018
NODE_064,NODE_091,10514.924724914668
NODE_064,NODE_092,27255.35358120283
NODE_064,NODE_093,21968.488723604005
NODE_064,NODE_094,37111.85148375341
NODE_064,NODE_095,11842.239932423588
NODE_064,NODE_096,4742.040997158289
NODE_064,NODE_097,43956.4291942821
NODE_064,NODE_098,30618.59755683793
NODE_064,NODE_099,34723.06532616645
NODE_065,NODE_066,34342.16494093506
NODE_065,NODE_067,31176.05939362436
NODE_065,NODE_068,24969.25259415426
NODE_065,NODE_069,28291.900790318898
NODE_065,NODE_070,10425.392846062654
NODE_065,NODE_071,25632.432334046975
NODE_065,NODE_072,26443.825197091173
NODE_065,NODE_073,29358.064489168788
NODE_065,NODE_074,12024.6009764044
NODE_065,NODE_075,15564.390056419163
NODE_065,NODE_076,11584.09783006019
NODE_065,NODE_077,36044.43942901357
NODE_065,NODE_078,37151.01572968245
NODE_065,NODE_079,13225.053995023005
NODE_065,NODE_080,30065.615539197723
NODE_065,NODE_081,8177.200787070966
NODE_065,NODE_082,15628.369213872442
NODE_065,NODE_083,28582.943957534477
NODE_065,NODE_084,32153.807351727733
NODE_065,NODE_085,15453.570364660647
NODE_065,NODE_086,27370.708406032667
NODE_065,NODE_087,12046.853020914097
NODE_065,NODE_088,31076.27876534749
NODE_065,NODE_089,14093.42047047014
NODE_065,NODE_090,11111.06908011029
NODE_065,NODE_091,32172.212367677475
NODE_065,NODE_092,21121.250640718674
NODE_065,NODE_093,22706.76416505629
NODE_065,NODE_094,30977.748543269256
NODE_065,NODE_095,25764.844021925455
NODE_065,NODE_096,29891.462900419618
NODE_065,NODE_097,13099.828356910295
NODE_065,NODE_098,24484.49461635377
NODE_065,NODE_099,28588.96238568229
NODE_066,NODE_067,46780.70756393874
NODE_066,NODE_068,40573.90076446864
NODE_066,NODE_069,17844.440596085904
NODE_066,NODE_070,23916.77209487241
NODE_066,NODE_071,22125.18468813166
NODE_066,NODE_072,7977.0300946291745
NODE_066,NODE_073,16222.663974708461
NODE_066,NODE_074,46366.765917339464
NODE_066,NODE_075,31169.038226733537
NODE_066,NODE_076,23864.57124313983
NODE_066,NODE_077,20246.354197793906
NODE_066,NODE_078,21352.930498462785
NODE_066,NODE_079,21117.110945912056
NODE_066,NODE_080,45670.26370951211
NODE_066,NODE_081,29887.13626295975
NODE_066,NODE_082,19520.395367706427
NODE_066,NODE_083,8132.859291380475
NODE_066,NODE_084,17518.274612581725
NODE_066,NODE_085,49795.735305595714
NODE_066,NODE_086,12351.301133356796
NODE_066,NODE_087,22320.50692449745
NODE_066,NODE_088,3265.886175587565
